Event Number,Start Year,End Year,Start Fractional Day,End Fractional Day,Start Hour,End Hour,Elements Decaying,Non-Decaying Elements,Decay Type,Best Log-Y R-value,Best Log-Log R-value,Best Log-Y Window Times,Best Log-Log Window Times
510,2010,2010,163.58333333333334,167.75,14.0,18.0,2,"['Si', 'C', 'Fe', 'N']",Exponential Decay,-0.981000656655318,-0.8959245788842789,"(Timestamp('2010-06-13 05:00:00.040322'), Timestamp('2010-06-16 09:00:00.069121'))","(Timestamp('2010-06-13 05:59:59.874720'), Timestamp('2010-06-16 09:59:59.903520'))"
511,2010,2010,180.54166666666663,184.87498842592595,13.0,20.999722222222225,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.11807270390341379,-0.03265305413257661,"(Timestamp('2010-06-30 23:59:59.969756'), Timestamp('2010-07-04 11:00:00.100799'))","(Timestamp('2010-06-30 16:59:59.867520'), Timestamp('2010-07-04 03:59:59.998556'))"
512,2010,2010,187.9583217592593,190.875,22.999722222222225,21.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.8546474456018086,-0.8124669202297676,"(Timestamp('2010-07-07 21:59:59.916478'), Timestamp('2010-07-10 00:00:00.151201'))","(Timestamp('2010-07-08 07:00:00.002882'), Timestamp('2010-07-10 08:59:59.922240'))"
513,2010,2010,191.66666666666663,194.41666666666663,16.0,10.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.7969754748583484,-0.7868610389633683,"(Timestamp('2010-07-11 09:00:00.047521'), Timestamp('2010-07-13 03:59:59.864637'))","(Timestamp('2010-07-11 09:00:00.047521'), Timestamp('2010-07-13 03:59:59.864637'))"
515,2010,2010,208.54166666666663,213.5833217592593,13.0,13.99972222222222,1,"['Si', 'Fe', 'N', 'C', 'O']",Power-Law Decay,-0.9194338304687891,-0.9374629902002966,"(Timestamp('2010-07-28 03:00:00.017277'), Timestamp('2010-07-31 20:00:00.100801'))","(Timestamp('2010-07-28 18:59:59.890560'), Timestamp('2010-08-01 11:59:59.974076'))"
517,2010,2010,215.54166666666663,220.04166666666663,13.0,1.0,2,"['Si', 'C', 'Fe', 'N']",Exponential Decay,-0.9872145309344512,-0.9338209560239251,"(Timestamp('2010-08-04 23:59:59.939518'), Timestamp('2010-08-07 22:59:59.850242'))","(Timestamp('2010-08-04 02:00:00.113761'), Timestamp('2010-08-07 01:00:00.024478'))"
518,2010,2010,220.24998842592595,223.49998842592595,5.999722222222222,11.99972222222222,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.8881484353546624,-0.8352138507143329,"(Timestamp('2010-08-08 13:59:59.889119'), Timestamp('2010-08-11 04:00:00.028796'))","(Timestamp('2010-08-08 13:59:59.889119'), Timestamp('2010-08-11 04:00:00.028796'))"
520,2010,2010,230.49998842592595,233.8333217592593,11.99972222222222,19.999722222222225,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9527130673416601,-0.9135107330738804,"(Timestamp('2010-08-19 00:00:00.116639'), Timestamp('2010-08-21 17:00:00.074882'))","(Timestamp('2010-08-19 02:59:59.935198'), Timestamp('2010-08-21 19:59:59.893441'))"
521,2010,2010,237.4583217592593,240.9583217592593,10.99972222222222,22.999722222222225,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9588571606642807,-0.9307869920536149,"(Timestamp('2010-08-25 22:00:00.063361'), Timestamp('2010-08-28 20:59:59.974078'))","(Timestamp('2010-08-26 00:59:59.881920'), Timestamp('2010-08-29 00:00:00.108000'))"
522,2010,2010,242.125,245.87498842592595,3.0,20.999722222222225,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.8384609582699472,-0.677934045696741,"(Timestamp('2010-08-31 07:00:00.145442'), Timestamp('2010-09-03 13:59:59.992800'))","(Timestamp('2010-08-31 04:00:00.011519'), Timestamp('2010-09-03 10:59:59.858877'))"
525,2010,2010,264.3333333333333,267.75,8.0,18.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.43607434360620406,-0.5184015417272254,"(Timestamp('2010-09-22 14:59:59.999997'), Timestamp('2010-09-25 11:00:00.092162'))","(Timestamp('2010-09-21 16:00:00.024478'), Timestamp('2010-09-24 12:00:00.116636'))"
526,2010,2010,290.375,293.7083333333333,9.0,17.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.7299117639676557,-0.7536108584688589,"(Timestamp('2010-10-17 18:00:00.112319'), Timestamp('2010-10-20 11:00:00.070562'))","(Timestamp('2010-10-17 18:00:00.112319'), Timestamp('2010-10-20 11:00:00.070562'))"
528,2011,2011,28.45832175925926,32.0,10.99972222222222,0.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9259866313250142,-0.8496211290208727,"(Timestamp('2011-01-28 22:59:59.889116'), Timestamp('2011-01-31 05:00:00.092159'))","(Timestamp('2011-01-29 11:59:59.943841'), Timestamp('2011-01-31 18:00:00.146876'))"
533,2011,2011,46.41665509259259,51.66666666666666,9.99972222222222,16.0,2,"['Si', 'C', 'Fe', 'N']",Exponential Decay,-0.9681487172610423,-0.8557499738462803,"(Timestamp('2011-02-15 20:00:00.118082'), Timestamp('2011-02-19 21:59:59.972639'))","(Timestamp('2011-02-15 20:00:00.118082'), Timestamp('2011-02-19 21:59:59.972639'))"
534,2011,2011,60.66666666666666,65.875,16.0,21.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.8720481907738904,-0.8397054719109469,"(Timestamp('2011-03-02 14:00:00.152640'), Timestamp('2011-03-06 12:59:59.873281'))","(Timestamp('2011-03-02 14:59:59.987038'), Timestamp('2011-03-06 14:00:00.023043'))"
536,2011,2011,68.83333333333333,75.875,20.0,21.0,5,['Fe'],Exponential Decay,-0.9714942423415444,-0.9549946634628744,"(Timestamp('2011-03-10 17:00:00.027362'), Timestamp('2011-03-15 22:00:00.141122'))","(Timestamp('2011-03-11 12:00:00.034560'), Timestamp('2011-03-16 17:00:00.148320'))"
537,2011,2011,75.99998842592592,80.16666666666667,23.999722222222225,4.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.8204418364121415,-0.839381929986744,"(Timestamp('2011-03-18 00:00:00.060480'), Timestamp('2011-03-20 11:00:00.066242'))","(Timestamp('2011-03-18 00:00:00.060480'), Timestamp('2011-03-20 11:00:00.066242'))"
538,2011,2011,80.66665509259259,87.25,15.99972222222222,6.0,4,"['Si', 'Fe']",Power-Law Decay,-0.9424795717448621,-0.9482571568778508,"(Timestamp('2011-03-22 12:59:59.985600'), Timestamp('2011-03-27 03:00:00.060483'))","(Timestamp('2011-03-22 07:59:59.867518'), Timestamp('2011-03-26 21:59:59.942400'))"
539,2011,2011,88.83333333333333,91.5,20.0,12.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9154104033998379,-0.9120812308567265,"(Timestamp('2011-03-30 17:00:00.010077'), Timestamp('2011-04-01 09:00:00.008641'))","(Timestamp('2011-03-30 17:00:00.010077'), Timestamp('2011-04-01 09:00:00.008641'))"
540,2011,2011,92.08333333333331,94.4166550925926,2.0,9.99972222222222,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.7774142095017006,-0.7017446075424354,"(Timestamp('2011-04-02 06:00:00'), Timestamp('2011-04-04 05:00:00.100799'))","(Timestamp('2011-04-02 11:59:59.952481'), Timestamp('2011-04-04 11:00:00.053280'))"
541,2011,2011,94.87498842592592,98.08333333333331,20.999722222222225,2.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9495256282814388,-0.9404575465514547,"(Timestamp('2011-04-05 17:59:59.965441'), Timestamp('2011-04-07 11:59:59.948158'))","(Timestamp('2011-04-05 23:59:59.917922'), Timestamp('2011-04-07 17:59:59.900639'))"
543,2011,2011,134.7916550925926,137.33332175925926,18.999722222222225,7.999722222222222,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9511912164571967,-0.8807495539463643,"(Timestamp('2011-05-16 01:00:00.033122'), Timestamp('2011-05-17 13:00:00.063358'))","(Timestamp('2011-05-16 03:00:00.017283'), Timestamp('2011-05-17 15:00:00.047518'))"
544,2011,2011,152.20833333333334,155.375,5.0,9.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9549779928027247,-0.9234267760215062,"(Timestamp('2011-06-01 13:59:59.884802'), Timestamp('2011-06-04 00:59:59.890557'))","(Timestamp('2011-06-01 20:59:59.987038'), Timestamp('2011-06-04 07:59:59.992800'))"
546,2011,2011,158.6666550925926,162.6666550925926,15.99972222222222,15.99972222222222,5,['Si'],Irregular Decay,-0.8422454207244057,-0.948340699322491,"(Timestamp('2011-06-08 07:59:59.863196'), Timestamp('2011-06-11 07:00:00.089277'))","(Timestamp('2011-06-08 07:59:59.863196'), Timestamp('2011-06-11 07:00:00.089277'))"
547,2011,2011,164.1666550925926,166.58333333333334,3.999722222222222,14.0,5,['Fe'],Exponential Decay,-0.9562047838016354,-0.9383423234624991,"(Timestamp('2011-06-13 07:59:59.858880'), Timestamp('2011-06-15 10:00:00.093603'))","(Timestamp('2011-06-13 18:00:00.095039'), Timestamp('2011-06-15 20:00:00.014397'))"
548,2011,2011,168.45832175925926,175.625,10.99972222222222,15.0,3,"['Si', 'Fe', 'N']",Power-Law Decay,-0.9594685319403274,-0.959653656326975,"(Timestamp('2011-06-18 20:00:00.074876'), Timestamp('2011-06-24 07:00:00.141117'))","(Timestamp('2011-06-17 23:00:00.083518'), Timestamp('2011-06-23 10:00:00.149759'))"
550,2011,2011,217.29166666666663,220.79166666666663,7.0,19.0,6,[],Exponential Decay,-0.9792922162738505,-0.9677163809106447,"(Timestamp('2011-08-05 14:00:00.143997'), Timestamp('2011-08-08 13:00:00.054721'))","(Timestamp('2011-08-05 20:00:00.096478'), Timestamp('2011-08-08 19:00:00.007202'))"
551,2011,2011,221.33333333333331,227.375,8.0,9.0,3,"['Si', 'Fe', 'N']",Power-Law Decay,-0.9607074594408997,-0.9784156056110376,"(Timestamp('2011-08-09 23:59:59.935202'), Timestamp('2011-08-14 10:59:59.876162'))","(Timestamp('2011-08-09 17:59:59.982721'), Timestamp('2011-08-14 04:59:59.923681'))"
553,2011,2011,250.49998842592595,256.20832175925926,11.99972222222222,4.999722222222222,2,"['Si', 'C', 'Fe', 'N']",Exponential Decay,-0.9345531489634124,-0.8020710983194221,"(Timestamp('2011-09-09 08:59:59.995682'), Timestamp('2011-09-13 08:59:59.866078'))","(Timestamp('2011-09-08 00:59:59.933760'), Timestamp('2011-09-12 01:00:00.119520'))"
555,2011,2011,268.95832175925926,284.20832175925926,22.999722222222225,4.999722222222222,5,['Fe'],Power-Law Decay,-0.9252763324646112,-0.933162517419611,"(Timestamp('2011-09-29 22:59:59.867520'), Timestamp('2011-10-10 19:00:00.015842'))","(Timestamp('2011-09-27 16:59:59.979841'), Timestamp('2011-10-08 13:00:00.128163'))"
558,2011,2011,296.9166550925926,303.4999884259259,21.999722222222225,11.99972222222222,3,"['Si', 'Fe', 'N']",Exponential Decay,-0.956425004168529,-0.9556619355229888,"(Timestamp('2011-10-24 20:00:00.027362'), Timestamp('2011-10-29 10:00:00.102237'))","(Timestamp('2011-10-25 11:00:00.066239'), Timestamp('2011-10-30 01:00:00.141122'))"
559,2011,2011,308.7499884259259,311.875,17.999722222222225,21.0,2,"['Si', 'C', 'Fe', 'N']",Irregular Decay,-0.8688545901323497,-0.811373992323792,"(Timestamp('2011-11-05 12:00:00.017280'), Timestamp('2011-11-07 21:00:00.038881'))","(Timestamp('2011-11-05 12:00:00.017280'), Timestamp('2011-11-07 21:00:00.038881'))"
560,2011,2011,311.9999884259259,314.5,23.999722222222225,12.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.68268058977031,-0.6137362737454851,"(Timestamp('2011-11-08 23:59:59.982721'), Timestamp('2011-11-10 10:59:59.863202'))","(Timestamp('2011-11-08 23:59:59.982721'), Timestamp('2011-11-10 10:59:59.863202'))"
561,2011,2011,315.33332175925926,317.6666666666667,7.999722222222222,16.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.969685730021519,-0.9184117244099524,"(Timestamp('2011-11-11 20:00:00.074879'), Timestamp('2011-11-13 10:59:59.923681'))","(Timestamp('2011-11-12 00:59:59.877598'), Timestamp('2011-11-13 16:00:00.041756'))"
563,2011,2011,322.8333333333333,325.6666666666667,20.0,16.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.801068863343229,-0.7872657072451416,"(Timestamp('2011-11-19 16:59:59.997120'), Timestamp('2011-11-21 16:00:00.097920'))","(Timestamp('2011-11-19 16:59:59.997120'), Timestamp('2011-11-21 16:00:00.097920'))"
564,2011,2011,325.7916550925926,329.6666550925926,18.999722222222225,15.99972222222222,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.7170730584059938,-0.646470840719321,"(Timestamp('2011-11-22 19:59:59.876158'), Timestamp('2011-11-25 13:59:59.984163'))","(Timestamp('2011-11-22 21:59:59.860318'), Timestamp('2011-11-25 15:59:59.968323'))"
565,2011,2011,331.0416550925926,340.45832175925926,0.9997222222222222,10.99972222222222,6,[],Exponential Decay,-0.9609148279096618,-0.9552767534944502,"(Timestamp('2011-11-28 23:59:59.965436'), Timestamp('2011-12-06 08:00:00.148317'))","(Timestamp('2011-11-28 12:00:00.060481'), Timestamp('2011-12-05 19:59:59.927998'))"
566,2011,2011,348.6249884259259,350.8749884259259,14.99972222222222,20.999722222222225,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.8598324711913415,-0.8239344539630686,"(Timestamp('2011-12-15 19:00:00.084961'), Timestamp('2011-12-17 15:00:00.051838'))","(Timestamp('2011-12-15 19:59:59.919359'), Timestamp('2011-12-17 15:59:59.886237'))"
567,2011,2011,352.25,354.58332175925926,6.0,13.99972222222222,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.8921625302427133,-0.7845128841789987,"(Timestamp('2011-12-18 16:59:59.845916'), Timestamp('2011-12-20 15:59:59.946723'))","(Timestamp('2011-12-19 03:00:00.082082'), Timestamp('2011-12-21 01:59:59.867518'))"
569,2011,2011,359.9166550925926,363.9166666666667,21.999722222222225,22.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9355595020396921,-0.9161158951096069,"(Timestamp('2011-12-26 20:59:59.870400'), Timestamp('2011-12-29 20:00:00.096481'))","(Timestamp('2011-12-26 20:00:00.036002'), Timestamp('2011-12-29 18:59:59.946719'))"
571,2011,2012,365.5833333333333,5.986331018518518,14.0,23.67194444444445,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.908710128030214,-0.7475119869145701,"(Timestamp('2012-01-02 15:53:26.429279'), Timestamp('2012-01-06 22:36:33.465598'))","(Timestamp('2012-01-02 15:53:26.429279'), Timestamp('2012-01-06 22:36:33.465598'))"
574,2012,2012,24.311122685185182,27.760011574074078,7.466944444444445,18.240277777777777,6,[],Exponential Decay,-0.9778388389001638,-0.9209311821805398,"(Timestamp('2012-01-24 21:25:44.352482'), Timestamp('2012-01-27 18:14:25.624318'))","(Timestamp('2012-01-24 16:26:33.430563'), Timestamp('2012-01-27 13:15:14.702399'))"
575,2012,2012,27.92622685185185,36.02902777777778,22.229444444444443,0.6966666666666667,6,[],Exponential Decay,-0.9814292861335566,-0.9404142604375932,"(Timestamp('2012-01-28 21:10:00.035042'), Timestamp('2012-02-03 04:49:01.050239'))","(Timestamp('2012-01-30 08:04:15.857759'), Timestamp('2012-02-04 15:43:16.872963'))"
578,2012,2012,42.719027777777775,47.913125,17.256666666666668,21.915,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.8871348994636364,-0.8022700420528333,"(Timestamp('2012-02-12 21:10:49.218237'), Timestamp('2012-02-16 19:55:14.842563'))","(Timestamp('2012-02-13 04:09:40.256639'), Timestamp('2012-02-17 02:54:05.880958'))"
579,2012,2012,57.01320601851852,60.50363425925926,0.3169444444444444,12.087222222222223,2,"['Si', 'Fe', 'O', 'N']",Exponential Decay,-0.9632762759389537,-0.8364591654893979,"(Timestamp('2012-02-26 17:16:13.617116'), Timestamp('2012-02-29 16:04:35.320799'))","(Timestamp('2012-02-26 16:16:23.558882'), Timestamp('2012-02-29 15:04:45.262558'))"
581,2012,2012,67.73383101851852,70.97494212962962,17.611944444444447,23.398611111111112,6,[],Power-Law Decay,-0.8537664071809061,-0.9577708058622798,"(Timestamp('2012-03-08 13:33:26.569436'), Timestamp('2012-03-11 03:23:16.802877'))","(Timestamp('2012-03-08 16:32:57.059517'), Timestamp('2012-03-11 06:22:47.292958'))"
583,2012,2012,73.67587962962963,81.77868055555555,16.22111111111111,18.688333333333333,6,[],Power-Law Decay,-0.9327449405886511,-0.9675228603231933,"(Timestamp('2012-03-14 09:10:29.544962'), Timestamp('2012-03-20 10:46:33.500641'))","(Timestamp('2012-03-16 00:04:05.916001'), Timestamp('2012-03-22 01:40:09.871680'))"
584,2012,2012,82.19421296296296,85.22756944444444,4.661111111111111,5.461666666666667,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.6892098656571207,-0.6333384775140248,"(Timestamp('2012-03-22 16:37:42.322082'), Timestamp('2012-03-24 22:28:51.143523'))","(Timestamp('2012-03-22 14:38:01.890243'), Timestamp('2012-03-24 20:29:10.711677'))"
586,2012,2012,93.08105324074074,97.11167824074072,1.9452777777777777,2.680277777777777,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9051910432708877,-0.9051328567908192,"(Timestamp('2012-04-02 03:56:23.488797'), Timestamp('2012-04-05 03:44:35.566077'))","(Timestamp('2012-04-02 13:54:45.332636'), Timestamp('2012-04-05 13:42:57.094560'))"
587,2012,2012,97.1947800925926,99.39708333333331,4.674722222222223,9.53,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.8021847346453095,-0.7653258611217534,"(Timestamp('2012-04-06 09:39:40.466882'), Timestamp('2012-04-08 03:32:47.328001'))","(Timestamp('2012-04-06 09:39:40.466882'), Timestamp('2012-04-08 03:32:47.328001'))"
589,2012,2012,111.28119212962964,114.89628472222222,6.748611111111111,21.51083333333333,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.8339085085976206,-0.8063963951094462,"(Timestamp('2012-04-20 13:43:46.277761'), Timestamp('2012-04-23 16:31:28.529758'))","(Timestamp('2012-04-20 13:43:46.277761'), Timestamp('2012-04-23 16:31:28.529758'))"
592,2012,2012,121.29541666666668,124.91050925925926,7.09,21.852222222222224,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.8301284327917787,-0.856984324415139,"(Timestamp('2012-04-30 15:04:05.916001'), Timestamp('2012-05-03 16:51:58.109756'))","(Timestamp('2012-04-30 15:04:05.916001'), Timestamp('2012-05-03 16:51:58.109756'))"
596,2012,2012,138.33207175925926,143.56773148148147,7.969722222222222,13.625555555555556,6,[],Exponential Decay,-0.9870103923322836,-0.9227242377641128,"(Timestamp('2012-05-17 15:56:52.998716'), Timestamp('2012-05-21 17:40:49.113123'))","(Timestamp('2012-05-17 15:56:52.998716'), Timestamp('2012-05-21 17:40:49.113123'))"
597,2012,2012,147.72300925925924,153.70662037037036,17.352222222222224,16.95888888888889,3,"['Si', 'Fe', 'N']",Exponential Decay,-0.9820935112520406,-0.9219903326470409,"(Timestamp('2012-05-27 11:18:11.656802'), Timestamp('2012-05-31 22:00:39.241442'))","(Timestamp('2012-05-27 11:18:11.656802'), Timestamp('2012-05-31 22:00:39.241442'))"
602,2012,2012,168.08390046296296,174.56613425925923,2.013611111111111,13.587222222222223,4,"['Si', 'Fe']",Exponential Decay,-0.9790260522198524,-0.968826304944824,"(Timestamp('2012-06-17 15:54:35.285756'), Timestamp('2012-06-22 19:34:15.752638'))","(Timestamp('2012-06-16 07:59:50.268476'), Timestamp('2012-06-21 11:39:30.420001'))"
604,2012,2012,182.12875,184.788125,3.0900000000000003,18.915,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.7242888498655252,-0.737020076877851,"(Timestamp('2012-06-30 07:04:45.157436'), Timestamp('2012-07-02 16:55:14.842563'))","(Timestamp('2012-06-30 08:04:35.531041'), Timestamp('2012-07-02 17:55:04.900797'))"
605,2012,2012,188.6525462962963,194.17907407407407,15.661111111111111,4.297777777777777,6,[],Exponential Decay,-0.9342702212325433,-0.7830723146891471,"(Timestamp('2012-07-08 10:32:37.386242'), Timestamp('2012-07-12 04:17:52.088641'))","(Timestamp('2012-07-07 08:36:53.033759'), Timestamp('2012-07-11 02:22:07.736158'))"
606,2012,2012,195.7165277777778,199.08230324074077,17.196666666666665,1.975277777777778,4,"['Si', 'Fe']",Power-Law Decay,-0.8531310593666311,-0.9567272533695399,"(Timestamp('2012-07-14 11:08:51.283680'), Timestamp('2012-07-16 10:01:08.751362'))","(Timestamp('2012-07-14 14:08:21.773760'), Timestamp('2012-07-16 13:00:39.241442'))"
607,2012,2012,199.3316203703704,208.7225578703704,7.958888888888889,17.341388888888886,6,[],Exponential Decay,-0.9528687011526281,-0.9513166318699415,"(Timestamp('2012-07-17 15:56:13.652159'), Timestamp('2012-07-24 23:27:22.508643'))","(Timestamp('2012-07-19 14:48:31.435198'), Timestamp('2012-07-26 22:19:40.291682'))"
609,2012,2012,213.625787037037,223.6815740740741,15.01888888888889,16.35777777777778,3,"['Si', 'Fe', 'N']",Exponential Decay,-0.9354727967197392,-0.9106527946586753,"(Timestamp('2012-08-01 23:55:44.247361'), Timestamp('2012-08-09 12:26:04.025757'))","(Timestamp('2012-08-02 02:55:14.737441'), Timestamp('2012-08-09 15:25:34.515838'))"
612,2012,2012,233.155625,236.0227662037037,3.735,0.5463888888888889,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.8317742325617832,-0.8142973415401097,"(Timestamp('2012-08-20 08:43:16.662720'), Timestamp('2012-08-22 08:35:24.504000'))","(Timestamp('2012-08-20 12:42:37.526399'), Timestamp('2012-08-22 12:34:45.367679'))"
614,2012,2012,238.6405902777778,241.4661805555556,15.374166666666667,11.188333333333334,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.7767466563689728,-0.6711657725723504,"(Timestamp('2012-08-26 22:17:22.578721'), Timestamp('2012-08-28 21:09:40.361760'))","(Timestamp('2012-08-26 22:17:22.578721'), Timestamp('2012-08-28 21:09:40.361760'))"
615,2012,2012,245.57991898148148,250.4000462962963,13.918055555555554,9.601111111111113,4,"['Si', 'Fe']",Exponential Decay,-0.9741585250414878,-0.9247847206403215,"(Timestamp('2012-09-02 17:50:29.474876'), Timestamp('2012-09-06 04:36:53.138880'))","(Timestamp('2012-09-03 05:48:31.435198'), Timestamp('2012-09-06 16:34:55.099202'))"
616,2012,2012,250.48314814814813,254.63842592592596,11.595555555555556,15.322222222222225,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.943219315360357,-0.8727335301085182,"(Timestamp('2012-09-06 23:33:46.137597'), Timestamp('2012-09-10 04:21:08.821440'))","(Timestamp('2012-09-06 23:33:46.137597'), Timestamp('2012-09-10 04:21:08.821440'))"
617,2012,2012,256.3005439814815,258.9183680555556,7.213055555555556,22.04083333333333,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9259232933179996,-0.9236874144742364,"(Timestamp('2012-09-12 15:11:28.564801'), Timestamp('2012-09-15 00:02:07.876322'))","(Timestamp('2012-09-12 17:11:08.996640'), Timestamp('2012-09-15 02:01:48.308162'))"
619,2012,2012,271.5504282407408,278.28197916666664,13.210277777777778,6.7675,3,"['Si', 'Fe', 'N']",Exponential Decay,-0.9424351376184287,-0.9205234663975259,"(Timestamp('2012-09-28 23:07:03.080639'), Timestamp('2012-10-03 17:48:11.761916'))","(Timestamp('2012-09-29 18:03:56.079363'), Timestamp('2012-10-04 12:45:04.760640'))"
623,2012,2012,314.01741898148146,320.7074189814815,0.4180555555555555,16.978055555555553,3,"['Si', 'Fe', 'N']",Exponential Decay,-0.966471806928901,-0.9162272741677683,"(Timestamp('2012-11-09 02:24:45.122401'), Timestamp('2012-11-14 14:03:07.001283'))","(Timestamp('2012-11-10 05:20:19.533117'), Timestamp('2012-11-15 16:58:41.412000'))"
625,2012,2012,324.98736111111106,328.8517708333333,23.696666666666665,20.4425,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.7932605442912453,-0.8010073885462048,"(Timestamp('2012-11-21 01:37:32.485437'), Timestamp('2012-11-23 19:26:43.267200'))","(Timestamp('2012-11-21 02:37:22.543679'), Timestamp('2012-11-23 20:26:33.325441'))"
628,2012,2012,348.8386805555555,352.66153935185184,20.12833333333333,15.876944444444446,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9793442813998254,-0.8597301059053793,"(Timestamp('2012-12-15 08:01:48.308162'), Timestamp('2012-12-17 23:51:18.658078'))","(Timestamp('2012-12-15 15:00:39.346557'), Timestamp('2012-12-18 06:50:09.696480'))"
629,2013,2013,13.95832175925926,16.499988425925924,22.999722222222225,11.99972222222222,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.8133085576315294,-0.7536145004050893,"(Timestamp('2013-01-15 06:59:59.964000'), Timestamp('2013-01-16 18:59:59.994236'))","(Timestamp('2013-01-15 10:59:59.932321'), Timestamp('2013-01-16 22:59:59.962557'))"
630,2013,2013,17.374988425925924,21.75,8.999722222222221,18.0,3,"['Si', 'Fe', 'N']",Exponential Decay,-0.9659270082355568,-0.9365153587956915,"(Timestamp('2013-01-18 07:00:00.024479'), Timestamp('2013-01-21 18:59:59.989920'))","(Timestamp('2013-01-18 22:59:59.897762'), Timestamp('2013-01-22 10:59:59.863196'))"
633,2013,2013,39.16665509259259,43.708321759259256,3.999722222222222,16.999722222222225,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9796933492658525,-0.8498650740058112,"(Timestamp('2013-02-08 15:00:00.069117'), Timestamp('2013-02-12 08:59:59.987039'))","(Timestamp('2013-02-09 12:00:00.060483'), Timestamp('2013-02-13 05:59:59.978398'))"
635,2013,2013,58.583333333333336,62.583321759259256,14.0,13.99972222222222,1,"['Si', 'Fe', 'N', 'C', 'O']",Power-Law Decay,-0.9209932272385345,-0.9323082884859816,"(Timestamp('2013-02-28 05:00:00.131038'), Timestamp('2013-03-03 02:59:59.892000'))","(Timestamp('2013-02-28 13:00:00.067680'), Timestamp('2013-03-03 11:00:00.143998'))"
637,2013,2013,70.91665509259259,74.70833333333333,21.999722222222225,17.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.783583071979672,-0.7048164092684941,"(Timestamp('2013-03-13 00:59:59.899201'), Timestamp('2013-03-15 15:59:59.873277'))","(Timestamp('2013-03-12 20:59:59.930880'), Timestamp('2013-03-15 11:59:59.904963'))"
638,2013,2013,75.66665509259259,82.66665509259259,15.99972222222222,15.99972222222222,4,"['Si', 'Fe']",Exponential Decay,-0.9889498572464847,-0.9504005348110749,"(Timestamp('2013-03-18 11:00:00.131037'), Timestamp('2013-03-23 15:59:59.929440'))","(Timestamp('2013-03-17 07:59:59.871840'), Timestamp('2013-03-22 12:59:59.985600'))"
639,2013,2013,101.5416550925926,108.5416550925926,12.99972222222222,12.99972222222222,6,[],Exponential Decay,-0.9585653631119484,-0.9533775942957381,"(Timestamp('2013-04-12 02:00:00.023040'), Timestamp('2013-04-17 07:00:00.136800'))","(Timestamp('2013-04-13 14:00:00.053276'), Timestamp('2013-04-18 18:59:59.851679'))"
